"","county","year","Y","E","SIR","total_pop"
"1002","Harris","2006-2008",89605.28,102326.345733618,0.875681422585592,269624
"1003","Harris","2007-2009",83722.1,102326.345733618,0.818187138412527,41430
"1004","Harris","2008-2010",78744.03,102326.345733618,0.76953818134961,5599
"1005","Harris","2009-2011",73765.96,102326.345733618,0.720889224286693,131778
"1006","Harris","2010-2012",68787.89,102326.345733618,0.672240267223776,12972
"1007","Harris","2011-2013",66072.58,102326.345733618,0.645704481346416,21839
"1008","Harris","2012-2014",66525.13,102326.345733618,0.650127096038218,508313
"1009","Harris","2013-2015",170612.07,102326.345733618,1.66733277512076,47205
"1010","Harris","2014-2016",267005.62,102326.345733618,2.60935361353648,7777
"1011","Harrison","2005-2007",1678.47,1506.02584674451,1.11450278468212,63247
"1012","Harrison","2006-2008",1711.77,1506.02584674451,1.13661395898366,43315
"1013","Harrison","2007-2009",1785.04,1506.02584674451,1.18526518243934,8481
"1014","Harrison","2008-2010",1745.08,1506.02584674451,1.15873177327749,18166
"1015","Harrison","2009-2011",1478.65,1506.02584674451,0.981822458888279,14415
"1016","Harrison","2010-2012",1258.85,1506.02584674451,0.835875428513516,12152
"1017","Harrison","2011-2013",1185.59,1506.02584674451,0.787230845050117,57747
"1018","Harrison","2012-2014",1212.23,1506.02584674451,0.804919784491353,17577
"1019","Harrison","2013-2015",3130.48,1506.02584674451,2.07863630412916,87700
"1020","Harrison","2014-2016",4908.86,1506.02584674451,3.25947925170819,24832
"1021","Hartley","2005-2007",84.99,131.618419570306,0.64573028818813,8793
"1022","Hartley","2006-2008",85.57,131.618419570306,0.650136966234361,1929
"1023","Hartley","2007-2009",96.05,131.618419570306,0.729761079897281,48139
"1024","Hartley","2008-2010",98.37,131.618419570306,0.747387792082202,29292
"1025","Hartley","2009-2011",74.51,131.618419570306,0.56610617452521,7098
"1026","Hartley","2010-2012",63.45,131.618419570306,0.482075382816059,21316
"1027","Hartley","2011-2013",65.2,131.618419570306,0.495371394162444,80306
"1028","Hartley","2012-2014",62.87,131.618419570306,0.477668704769829,3602
"1029","Hartley","2013-2015",183.36,131.618419570306,1.39311808027033,32729
"1030","Hartley","2014-2016",315.5,131.618419570306,2.39708090273391,336506
"1031","Haskell","2005-2007",107.99,131.279255115134,0.822597598571768,1892004
"1032","Haskell","2006-2008",98.7,131.279255115134,0.751832419474335,11089
"1033","Haskell","2007-2009",92.32,131.279255115134,0.703233728124322,602
"1034","Haskell","2008-2010",87.09,131.279255115134,0.663394988976898,17955
"1035","Haskell","2009-2011",78.38,131.279255115134,0.597047872729467,93635
"1036","Haskell","2010-2012",59.22,131.279255115134,0.451099451684601,345995
"1037","Haskell","2011-2013",56.32,131.279255115134,0.429009137434595,214231
"1038","Haskell","2012-2014",60.96,131.279255115134,0.464353640234605,9220
"1039","Haskell","2013-2015",157.92,131.279255115134,1.20293187115894,1591
"1040","Haskell","2014-2016",257.79,131.279255115134,1.96367658983069,7251
"1041","Hays","2005-2007",2688.83,4405.58799593492,0.610322618111592,37787
"1042","Hays","2006-2008",2474.51,4405.58799593492,0.561675309239824,17596
"1043","Hays","2007-2009",2318.63,4405.58799593492,0.526292972048095,45017
"1044","Hays","2008-2010",2416.05,4405.58799593492,0.54840579787064,40544
"1045","Hays","2009-2011",2377.08,4405.58799593492,0.539560213572707,21821
"1046","Hays","2010-2012",2435.54,4405.58799593492,0.552829724941892,13660
"1047","Hays","2011-2013",2416.05,4405.58799593492,0.54840579787064,420201
"1048","Hays","2012-2014",2532.96,4405.58799593492,0.574942550764436,12670
"1049","Hays","2013-2015",5962.2,4405.58799593492,1.35332673084759,6033
"1050","Hays","2014-2016",9079.68,4405.58799593492,2.06094623654729,30118
"1051","Hemphill","2005-2007",68.09,93.8807211915325,0.725282029534955,7891
"1052","Hemphill","2006-2008",63.11,93.8807211915325,0.672235994770906,39283
"1053","Hemphill","2007-2009",58.54,93.8807211915325,0.623557203832814,51594
"1054","Hemphill","2008-2010",58.13,93.8807211915325,0.619189960006858,7064
"1055","Hemphill","2009-2011",63.53,93.8807211915325,0.676709756738959,10369
"1056","Hemphill","2010-2012",61.86,93.8807211915325,0.658921227008846,2932
"1057","Hemphill","2011-2013",72.24,93.8807211915325,0.769487058504996,3238
"1058","Hemphill","2012-2014",62.7,93.8807211915325,0.667868750944951,8422
"1059","Hemphill","2013-2015",124.14,93.8807211915325,1.32231621598574,914075
"1060","Hemphill","2014-2016",158.19,93.8807211915325,1.68501048982427,3026
"1061","Henderson","2005-2007",2111.71,1801.79986261793,1.17200031136188,20913
"1062","Henderson","2006-2008",2055.92,1801.79986261793,1.14103682803752,129100
"1063","Henderson","2007-2009",1944.36,1801.79986261793,1.07912096140075,13492
"1064","Henderson","2008-2010",1784.99,1801.79986261793,0.990670516206218,3858
"1065","Henderson","2009-2011",1617.65,1801.79986261793,0.897796716251065,39064
"1066","Henderson","2010-2012",1569.83,1801.79986261793,0.87125658768733,75818
"1067","Henderson","2011-2013",1569.83,1801.79986261793,0.87125658768733,1498
"1068","Henderson","2012-2014",1490.15,1801.79986261793,0.827034140093052,4836
"1069","Henderson","2013-2015",3585.92,1801.79986261793,1.99018774193368,3836
"1070","Henderson","2014-2016",5458.56,1801.79986261793,3.0295040604948,5895
"1071","Hidalgo","2005-2007",22919.41,18982.7858353608,1.20737863234521,2257
"1072","Hidalgo","2006-2008",20988.48,18982.7858353608,1.10565857835803,7207
"1073","Hidalgo","2007-2009",20652.66,18982.7858353608,1.0879678135297,2552213
"1074","Hidalgo","2008-2010",20148.94,18982.7858353608,1.06143219308026,13095
"1075","Hidalgo","2009-2011",19057.54,18982.7858353608,1.00393799757778,18947
"1076","Hidalgo","2010-2012",18301.95,18982.7858353608,0.964134040110564,5172
"1077","Hidalgo","2011-2013",16958.69,18982.7858353608,0.893372034383365,781321
"1078","Hidalgo","2012-2014",16035.19,18982.7858353608,0.84472269450198,20474
"1079","Hidalgo","2013-2015",29971.54,18982.7858353608,1.57887995260261,2224
"1080","Hidalgo","2014-2016",44831.38,18982.7858353608,2.36168602379156,10822
"1081","Hill","2005-2007",891.49,793.599603174472,1.1233498560659,3433
"1082","Hill","2006-2008",835.33,793.599603174472,1.05258369164828,11434
"1083","Hill","2007-2009",754.61,793.599603174472,0.950869931110713,18278
"1084","Hill","2008-2010",708.98,793.599603174472,0.8933724225214,155744
"1085","Hill","2009-2011",687.92,793.599603174472,0.866835110864794,2111
"1086","Hill","2010-2012",680.9,793.599603174472,0.857989340312592,164092
"1087","Hill","2011-2013",642.29,793.599603174472,0.80933760227548,834825
"1088","Hill","2012-2014",593.16,793.599603174472,0.747429809222818,41016
"1089","Hill","2013-2015",1432,793.599603174472,1.8044363861472,17289
"1090","Hill","2014-2016",2214.68,793.599603174472,2.79067679865397,33787
"1091","Hockley","2005-2007",1054.27,526.224957680765,2.00345875772691,24963
"1092","Hockley","2006-2008",851.79,526.224957680765,1.61868035251331,3875
"1093","Hockley","2007-2009",646.99,526.224957680765,1.22949318643396,5953
"1094","Hockley","2008-2010",532.95,526.224957680765,1.0127797859472,1414
"1095","Hockley","2009-2011",488.73,526.224957680765,0.92874728358378,711421
"1096","Hockley","2010-2012",446.84,526.224957680765,0.849142545365695,10639
"1097","Hockley","2011-2013",404.95,526.224957680765,0.76953780714761,19646
"1098","Hockley","2012-2014",372.37,526.224957680765,0.707625122231277,19110
"1099","Hockley","2013-2015",958.85,526.224957680765,1.82212946384365,19889
"1100","Hockley","2014-2016",1501.11,526.224957680765,2.8526013030926,321184
"1101","Hood","2005-2007",737.06,1253.05438511376,0.588210702389492,6739
"1102","Hood","2006-2008",720.43,1253.05438511376,0.574939131580145,25939
"1103","Hood","2007-2009",714.89,1253.05438511376,0.570517934810224,1420
"1104","Hood","2008-2010",731.52,1253.05438511376,0.583789505619571,7510
"1105","Hood","2009-2011",692.72,1253.05438511376,0.552825167230956,20558
"1106","Hood","2010-2012",653.93,1253.05438511376,0.521868809341926,22962
"1107","Hood","2011-2013",631.77,1253.05438511376,0.504184022262243,126146
"1108","Hood","2012-2014",581.89,1253.05438511376,0.464377290333787,123402
"1109","Hood","2013-2015",1446.41,1253.05438511376,1.1543074404298,27358
"1110","Hood","2014-2016",2155.76,1253.05438511376,1.7204041784701,150889
"1111","Hopkins","2005-2007",970.08,812.389313990986,1.19410728734766,34527
"1112","Hopkins","2006-2008",819.18,812.389313990986,1.00835890612058,3102
"1113","Hopkins","2007-2009",711.39,812.389313990986,0.875676215514442,8220
"1114","Hopkins","2008-2010",639.54,812.389313990986,0.787233397812882,5532
"1115","Hopkins","2009-2011",578.46,812.389313990986,0.712047770739656,3990
"1116","Hopkins","2010-2012",492.23,812.389313990986,0.605904080128585,55993
"1117","Hopkins","2011-2013",524.56,812.389313990986,0.645700270751986,4525519
"1118","Hopkins","2012-2014",524.56,812.389313990986,0.645700270751986,66606
"1119","Hopkins","2013-2015",1322.19,812.389313990986,1.6275324862467,5821
"1120","Hopkins","2014-2016",2130.59,812.389313990986,2.62262189236975,5806
"1121","Houston","2005-2007",692.32,516.637909081245,1.34004878045279,194843
"1122","Houston","2006-2008",648.91,516.637909081245,1.25602474884969,4152
"1123","Houston","2007-2009",623.78,516.637909081245,1.20738333179865,79687
"1124","Houston","2008-2010",557.52,516.637909081245,1.07913103200549,839539
"1125","Houston","2009-2011",548.38,516.637909081245,1.06143972472946,35098
"1126","Houston","2010-2012",530.1,516.637909081245,1.02605711017741,23273
"1127","Houston","2011-2013",527.81,516.637909081245,1.02162460540037,55418
"1128","Houston","2012-2014",475.26,516.637909081245,0.91990926652125,35929
"1129","Houston","2013-2015",904.82,516.637909081245,1.75136199666237,22849
"1130","Houston","2014-2016",1343.52,516.637909081245,2.60050603407951,36491
"1131","Howard","2005-2007",988.91,825.096675578086,1.1985383401371,3702
"1132","Howard","2006-2008",813.75,825.096675578086,0.986248065331088,90322
"1133","Howard","2007-2009",711.57,825.096675578086,0.862408031763616,21704
"1134","Howard","2008-2010",686.03,825.096675578086,0.831454083267694,1592
"1135","Howard","2009-2011",671.43,825.096675578086,0.813759187103229,8839
"1136","Howard","2010-2012",609.4,825.096675578086,0.738580117988037,14756
"1137","Howard","2011-2013",616.7,825.096675578086,0.74742756607027,35444
"1138","Howard","2012-2014",583.86,825.096675578086,0.707626169492116,2236
"1139","Howard","2013-2015",1634.8,825.096675578086,1.98134357874441,254574
"1140","Howard","2014-2016",2696.68,825.096675578086,3.26832004032816,5262
"1141","Hudspeth","2005-2007",56.27,83.7057875363809,0.672235476854494,41318
"1142","Hudspeth","2006-2008",51.09,83.7057875363809,0.610352061711323,160173
"1143","Hudspeth","2007-2009",45.9,83.7057875363809,0.548349180515751,19969
"1144","Hudspeth","2008-2010",43.31,83.7057875363809,0.517407472944165,15051
"1145","Hudspeth","2009-2011",41.46,83.7057875363809,0.495306253250175,114852
"1146","Hudspeth","2010-2012",41.83,83.7057875363809,0.499726497188973,40306
"1147","Hudspeth","2011-2013",39.24,83.7057875363809,0.468784789617387,564
"1148","Hudspeth","2012-2014",38.5,83.7057875363809,0.459944301739791,680
"1149","Hudspeth","2013-2015",80.33,83.7057875363809,0.959670798928764,50761
"1150","Hudspeth","2014-2016",129.2,83.7057875363809,1.5435013970073,4432
"1151","Hunt","2005-2007",2501.92,2042.26746133468,1.22506970676844,289
"1152","Hunt","2006-2008",2366.44,2042.26746133468,1.15873167682624,3631
"1153","Hunt","2007-2009",2140.63,2042.26746133468,1.04816339707094,31540
"1154","Hunt","2008-2010",1941.92,2042.26746133468,0.950864681911397,3753
"1155","Hunt","2009-2011",1779.34,2042.26746133468,0.871257087373437,49401
"1156","Hunt","2010-2012",1508.38,2042.26746133468,0.738581027489039,13368
"1157","Hunt","2011-2013",1372.89,2042.26746133468,0.672238101028538,20473
"1158","Hunt","2012-2014",1327.73,2042.26746133468,0.650125424381138,7418
"1159","Hunt","2013-2015",4525.13,2042.26746133468,2.21573818594881,19859
"1160","Hunt","2014-2016",7731.56,2042.26746133468,3.78577250354231,16850
"1161","Hutchinson","2005-2007",308.2,490.748355669803,0.628020443551665,16966
"1162","Hutchinson","2006-2008",303.86,490.748355669803,0.619176807195357,79884
"1163","Hutchinson","2007-2009",245.26,490.748355669803,0.499767339342899,23480
"1164","Hutchinson","2008-2010",236.57,490.748355669803,0.482059689587986,3495
"1165","Hutchinson","2009-2011",210.53,490.748355669803,0.428997871450136,12043
"1166","Hutchinson","2010-2012",223.55,490.748355669803,0.455528780519061,20195
"1167","Hutchinson","2011-2013",232.23,490.748355669803,0.473216053231678,74
"1168","Hutchinson","2012-2014",223.55,490.748355669803,0.455528780519061,298042
"1169","Hutchinson","2013-2015",633.76,490.748355669803,1.29141543252856,5785
"1170","Hutchinson","2014-2016",1020.09,490.748355669803,2.07864170753607,8145
"1171","Irion","2005-2007",21.33,35.9966541755587,0.59255507181228,245720
"1172","Irion","2006-2008",21.01,35.9966541755587,0.583665356717112,600
"1173","Irion","2007-2009",21.17,35.9966541755587,0.588110214264696,13979
"1174","Irion","2008-2010",22.29,35.9966541755587,0.619224217097783,10140
"1175","Irion","2009-2011",22.77,35.9966541755587,0.632558789740535,5547
"1176","Irion","2010-2012",21.97,35.9966541755587,0.610334502002616,4122
"1177","Irion","2011-2013",20.86,35.9966541755587,0.579498302766252,36744
"1178","Irion","2012-2014",20.86,35.9966541755587,0.579498302766252,57471
"1179","Irion","2013-2015",51.74,35.9966541755587,1.43735580944995,48548
"1180","Irion","2014-2016",85.97,35.9966541755587,2.38827752103618,2123
"1181","Jack","2005-2007",233.35,199.858307950856,1.16757718201727,159883
"1182","Jack","2006-2008",220.98,199.858307950856,1.10568333268556,24479
"1183","Jack","2007-2009",246.61,199.858307950856,1.23392418623217,4887
"1184","Jack","2008-2010",249.26,199.858307950856,1.24718357998553,8774
"1185","Jack","2009-2011",231.58,199.858307950856,1.15872090769899,19406
"1186","Jack","2010-2012",233.35,199.858307950856,1.16757718201727,535187
"1187","Jack","2011-2013",213.02,199.858307950856,1.06585511597736,22016
"1188","Jack","2012-2014",199.76,199.858307950856,0.999508111762456,12530
"1189","Jack","2013-2015",372.12,199.858307950856,1.86191909566002,1114
"1190","Jack","2014-2016",549.79,199.858307950856,2.75089890251242,65411
"1191","Jackson","2005-2007",281.84,333.647380034262,0.84472415150108,48239
"1192","Jackson","2006-2008",274.46,333.647380034262,0.82260499084937,14187
"1193","Jackson","2007-2009",199.21,333.647380034262,0.597067478784169,14990
"1194","Jackson","2008-2010",209.54,333.647380034262,0.628028309344083,358484
"1195","Jackson","2009-2011",236.1,333.647380034262,0.707633310280319,10484
"1196","Jackson","2010-2012",255.28,333.647380034262,0.765119150564844,2083
"1197","Jackson","2011-2013",211.01,333.647380034262,0.632434158416984,83909
"1198","Jackson","2012-2014",175.6,333.647380034262,0.526304147756137,28109
"1199","Jackson","2013-2015",568.11,333.647380034262,1.70272579374567,23574
"1200","Jackson","2014-2016",882.41,333.647380034262,2.64473828599939,125963
"1201","Jasper","2005-2007",822.3,801.4229966071,1.02604991805986,9871
"1202","Jasper","2006-2008",705.34,801.4229966071,0.880109508943621,15804
"1203","Jasper","2007-2009",620.27,801.4229966071,0.773960820473048,46974
"1204","Jasper","2008-2010",595.46,801.4229966071,0.743003385878539,121230
"1205","Jasper","2009-2011",620.27,801.4229966071,0.773960820473048,7191
"1206","Jasper","2010-2012",627.36,801.4229966071,0.782807584329359,11246
"1207","Jasper","2011-2013",606.09,801.4229966071,0.756267292760427,130552
"1208","Jasper","2012-2014",616.73,801.4229966071,0.769543677447471,3735
"1209","Jasper","2013-2015",1467.38,801.4229966071,1.83096817312741,3358
"1210","Jasper","2014-2016",2371.2,801.4229966071,2.95873715882711,12353
"1211","Jeff Davis","2005-2007",35.78,50.5581147842646,0.707700438449416,14791
"1212","Jeff Davis","2006-2008",27.28,50.5581147842646,0.539577081076022,7293
"1213","Jeff Davis","2007-2009",27.73,50.5581147842646,0.548477729407555,889
"1214","Jeff Davis","2008-2010",18.11,50.5581147842646,0.358201647297902,16727
"1215","Jeff Davis","2009-2011",15.65,50.5581147842646,0.30954476975219,90414
"1216","Jeff Davis","2010-2012",14.98,50.5581147842646,0.296292693347464,10266
"1217","Jeff Davis","2011-2013",19.9,50.5581147842646,0.393606448438887,53026
"1218","Jeff Davis","2012-2014",17.66,50.5581147842646,0.349300998966369,10429
"1219","Jeff Davis","2013-2015",37.56,50.5581147842646,0.742907447405257,8403
